platform ,game  ,date ,ts         ,rtt                ,bitrate            ,fps                ,jb_delay           ,max_decode_ms
stadia   ,acv   ,1028 ,1635806706 ,9.6                ,8735020.8          ,60.61666666666667  ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806707 ,8.0                ,9104091.333333334  ,60.81666666666667  ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806708 ,8.0                ,8729573.6          ,60.68333333333333  ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806709 ,8.0                ,9027127.466666667  ,60.733333333333334 ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806710 ,8.0                ,9148925.6          ,60.733333333333334 ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806711 ,8.0                ,9313332.933333334  ,60.666666666666664 ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806712 ,8.0                ,9031323.733333332  ,60.68333333333333  ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806713 ,8.0                ,8833124.266666668  ,60.71666666666667  ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806714 ,8.0                ,8586925.6          ,60.71666666666667  ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806715 ,8.0                ,8371357.066666666  ,60.63333333333333  ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806716 ,8.0                ,7917196.266666667  ,60.63333333333333  ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806717 ,8.0                ,7953596.133333334  ,60.65              ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806718 ,8.0                ,8027531.333333333  ,60.71666666666667  ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806719 ,8.0                ,8352449.2          ,60.5               ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806720 ,8.0                ,8504380.4          ,60.833333333333336 ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806721 ,8.0                ,8428252.533333333  ,60.75              ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806722 ,8.0                ,8431066.666666666  ,60.666666666666664 ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806723 ,8.0                ,8533712.266666668  ,60.63333333333333  ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806724 ,9.4                ,8526002.4          ,60.65              ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806725 ,10.0               ,8417124.666666666  ,60.63333333333333  ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806726 ,9.636363636363637  ,8533007.733333332  ,60.8               ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806727 ,8.0                ,8497419.466666667  ,60.68333333333333  ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806728 ,8.0                ,8655003.333333334  ,60.63333333333333  ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806729 ,7.2727272727272725 ,8248178.0          ,60.733333333333334 ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806730 ,7.0                ,8845794.4          ,60.75              ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806731 ,7.2                ,8815261.333333334  ,60.71666666666667  ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806732 ,8.0                ,8706032.133333333  ,60.71666666666667  ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806733 ,8.0                ,8416501.2          ,60.85              ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806734 ,10.1               ,6660223.866666666  ,60.6               ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806735 ,11.0               ,6245416.0          ,60.78333333333333  ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806736 ,10.454545454545455 ,4737630.133333334  ,60.2               ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806737 ,8.0                ,7418713.6          ,60.083333333333336 ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806738 ,8.0                ,8843190.4          ,60.63333333333333  ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806739 ,8.0                ,8995724.266666668  ,60.65              ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806740 ,8.0                ,8726185.333333334  ,60.88333333333333  ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806741 ,7.9                ,8606967.866666667  ,60.55              ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806742 ,7.0                ,8730668.0          ,60.61666666666667  ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806743 ,7.0                ,8938001.6          ,60.583333333333336 ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806744 ,7.6                ,9200122.4          ,60.8               ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806745 ,8.0                ,8907076.8          ,60.71666666666667  ,11.0               ,4.333333333333333
stadia   ,acv   ,1028 ,1635806746 ,8.0                ,8783670.4          ,60.666666666666664 ,11.0               ,5.0
stadia   ,acv   ,1028 ,1635806747 ,8.0                ,8730738.266666668  ,60.68333333333333  ,11.0               ,5.0
stadia   ,acv   ,1028 ,1635806748 ,8.0                ,8894086.4          ,60.733333333333334 ,11.0               ,5.0
stadia   ,acv   ,1028 ,1635806749 ,11.6               ,9048998.533333333  ,60.65              ,11.0               ,5.0
stadia   ,acv   ,1028 ,1635806750 ,14.0               ,8780244.8          ,60.733333333333334 ,11.0               ,5.0
stadia   ,acv   ,1028 ,1635806751 ,13.6               ,9144031.733333332  ,60.78333333333333  ,11.0               ,5.0
stadia   ,acv   ,1028 ,1635806752 ,10.0               ,8922585.2          ,60.61666666666667  ,11.0               ,5.0
stadia   ,acv   ,1028 ,1635806753 ,10.0               ,8850264.8          ,60.583333333333336 ,11.0               ,5.0
stadia   ,acv   ,1028 ,1635806754 ,9.4                ,8836133.733333332  ,60.71666666666667  ,11.0               ,5.0
stadia   ,acv   ,1028 ,1635806755 ,9.0                ,8911171.733333332  ,60.81666666666667  ,11.0               ,5.0
stadia   ,acv   ,1028 ,1635806756 ,8.9                ,9077141.733333332  ,60.61666666666667  ,11.0               ,5.0
stadia   ,acv   ,1028 ,1635806757 ,8.0                ,9178965.333333334  ,60.63333333333333  ,11.0               ,5.0
stadia   ,acv   ,1028 ,1635806758 ,8.0                ,8939641.2          ,60.583333333333336 ,11.0               ,5.0
stadia   ,acv   ,1028 ,1635806759 ,8.0                ,9051959.2          ,60.88333333333333  ,11.0               ,5.0
stadia   ,acv   ,1028 ,1635806760 ,8.0                ,8963723.333333334  ,60.61666666666667  ,11.0               ,4.55
stadia   ,acv   ,1028 ,1635806761 ,8.0                ,8760152.933333334  ,60.56666666666667  ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806762 ,10.0               ,8611152.0          ,60.61666666666667  ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806763 ,10.0               ,8626788.4          ,60.6               ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806764 ,8.8                ,8534433.466666667  ,60.46666666666667  ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806765 ,8.0                ,8668076.266666668  ,60.75              ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806766 ,8.0                ,8657671.2          ,60.75              ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806767 ,8.0                ,8708269.866666667  ,60.61666666666667  ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806768 ,8.0                ,8647156.666666666  ,60.68333333333333  ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806769 ,7.4                ,8453835.333333334  ,60.733333333333334 ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806770 ,7.0                ,8478886.8          ,60.78333333333333  ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806771 ,7.545454545454546  ,8592488.933333334  ,60.61666666666667  ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806772 ,13.0               ,8691112.8          ,60.7               ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806773 ,13.0               ,8651792.666666666  ,60.8               ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806774 ,10.272727272727273 ,8555333.066666666  ,60.55              ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806775 ,8.0                ,8381390.8          ,60.65              ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806776 ,8.0                ,7937524.8          ,60.7               ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806777 ,8.0                ,8722856.533333333  ,60.56666666666667  ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806778 ,8.0                ,8960780.133333333  ,60.7               ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806779 ,8.5                ,8886078.266666668  ,60.53333333333333  ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806780 ,9.0                ,9292289.333333334  ,60.666666666666664 ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806781 ,8.909090909090908  ,9030479.466666667  ,60.666666666666664 ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806782 ,8.0                ,9028943.066666666  ,60.56666666666667  ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806783 ,8.0                ,8961823.2          ,60.666666666666664 ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806784 ,8.0                ,9084685.866666667  ,60.65              ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806785 ,8.0                ,8698488.0          ,60.666666666666664 ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806786 ,8.0                ,8571207.066666666  ,60.6               ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806787 ,8.0                ,8619231.2          ,60.7               ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806788 ,8.0                ,8622817.733333332  ,60.68333333333333  ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806789 ,8.0                ,8307608.266666667  ,60.61666666666667  ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806790 ,8.0                ,8323932.133333334  ,60.6               ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806791 ,8.0                ,8393138.711864406  ,60.610169491525426 ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806792 ,8.0                ,8535768.131147541  ,60.721311475409834 ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806793 ,8.0                ,8331288.666666667  ,60.666666666666664 ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806794 ,8.454545454545455  ,8523890.933333334  ,60.63333333333333  ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806795 ,9.0                ,8687743.050847458  ,60.69491525423729  ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806796 ,9.0                ,8586781.114754098  ,60.09836065573771  ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806797 ,9.0                ,8592199.733333332  ,60.016666666666666 ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806798 ,9.0                ,8676395.6          ,60.666666666666664 ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806799 ,12.0               ,8251608.666666667  ,60.7               ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806800 ,15.0               ,8041960.933333334  ,60.65              ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806801 ,15.0               ,9135158.533333333  ,60.666666666666664 ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806802 ,8.0                ,9114798.0          ,60.71666666666667  ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806803 ,8.0                ,8890093.559322033  ,60.6271186440678   ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806804 ,8.0                ,8755463.066666666  ,60.733333333333334 ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806805 ,8.0                ,8675709.114754098  ,60.704918032786885 ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806806 ,8.0                ,8881864.8          ,60.61666666666667  ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806807 ,7.0                ,8899901.2          ,60.5               ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806808 ,7.0                ,8825982.4          ,60.68333333333333  ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806809 ,7.454545454545454  ,8846338.8          ,60.65              ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806810 ,8.0                ,8573897.491525425  ,60.52542372881356  ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806811 ,8.0                ,8881054.266666668  ,60.516666666666666 ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806812 ,12.5               ,8536417.44262295   ,60.68852459016394  ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806813 ,13.0               ,8434271.322033899  ,60.610169491525426 ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806814 ,10.5               ,8695838.266666668  ,60.583333333333336 ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806815 ,8.0                ,9089956.983606558  ,60.59016393442623  ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806816 ,8.0                ,9130417.866666667  ,60.7               ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806817 ,8.0                ,9030449.466666667  ,60.61666666666667  ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806818 ,8.0                ,9102902.508474575  ,59.67796610169491  ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806819 ,8.0                ,9171537.704918033  ,60.50819672131148  ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806820 ,8.0                ,9129249.627118643  ,60.67796610169491  ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806821 ,8.0                ,8950317.866666667  ,60.55              ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806822 ,8.0                ,8884352.786885247  ,60.67213114754098  ,11.0               ,4.918032786885246
stadia   ,acv   ,1028 ,1635806823 ,8.0                ,8171744.949152542  ,60.610169491525426 ,11.0               ,5.0
stadia   ,acv   ,1028 ,1635806824 ,8.0                ,8664882.360655738  ,60.65573770491803  ,11.0               ,5.0
stadia   ,acv   ,1028 ,1635806825 ,8.0                ,8981013.016949153  ,60.74576271186441  ,11.0               ,5.0
stadia   ,acv   ,1028 ,1635806826 ,8.0                ,8831870.933333334  ,60.61666666666667  ,11.0               ,5.0
stadia   ,acv   ,1028 ,1635806827 ,8.0                ,8973511.2          ,60.68333333333333  ,11.0               ,4.85
stadia   ,acv   ,1028 ,1635806828 ,8.0                ,9062279.868852459  ,60.704918032786885 ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806829 ,8.0                ,8968269.6          ,60.516666666666666 ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806830 ,8.0                ,8873852.4          ,60.71666666666667  ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806831 ,8.0                ,8835879.733333332  ,60.583333333333336 ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806832 ,8.909090909090908  ,8808020.06779661   ,60.50847457627118  ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806833 ,9.0                ,8656232.393442623  ,60.721311475409834 ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806834 ,8.6                ,8668259.066666666  ,60.45              ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806835 ,8.0                ,8628671.466666667  ,60.63333333333333  ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806836 ,8.0                ,8585638.915254237  ,60.728813559322035 ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806837 ,7.1                ,8638675.333333334  ,60.63333333333333  ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806838 ,7.0                ,8532252.196721312  ,60.540983606557376 ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806839 ,7.4                ,8547895.333333334  ,60.6               ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806840 ,8.0                ,8723845.333333334  ,60.7               ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806841 ,8.0                ,8364368.4          ,60.53333333333333  ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806842 ,8.0                ,8010328.813559322  ,60.52542372881356  ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806843 ,8.0                ,8104665.066666666  ,60.61666666666667  ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806844 ,10.1               ,7911795.147540984  ,60.59016393442623  ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806845 ,15.0               ,7820713.491525424  ,60.57627118644068  ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806846 ,15.0               ,7687466.533333333  ,60.7               ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806847 ,9.4                ,7587408.5245901635 ,60.57377049180328  ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806848 ,8.0                ,9243499.866666667  ,59.96666666666667  ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806849 ,8.0                ,9300393.6          ,60.333333333333336 ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806850 ,8.0                ,9213709.016949153  ,60.52542372881356  ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806851 ,8.0                ,9254683.466666667  ,60.56666666666667  ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806852 ,8.0                ,9295560.918032788  ,60.704918032786885 ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806853 ,8.0                ,9061538.133333333  ,60.61666666666667  ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806854 ,8.0                ,9020870.266666668  ,60.63333333333333  ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806855 ,8.0                ,8602074.266666668  ,60.78333333333333  ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806856 ,8.0                ,8469524.20338983   ,60.45762711864407  ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806857 ,8.818181818181818  ,8401279.737704918  ,60.557377049180324 ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806858 ,9.0                ,8289313.466666667  ,60.483333333333334 ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806859 ,8.7                ,7988389.423728813  ,60.559322033898304 ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806860 ,8.0                ,7835683.409836066  ,60.50819672131148  ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806861 ,8.0                ,8222414.0          ,60.53333333333333  ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806862 ,8.0                ,8568390.372881357  ,60.79661016949152  ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806863 ,8.0                ,8591158.666666666  ,60.46666666666667  ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806864 ,8.0                ,8619991.733333332  ,60.65              ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806865 ,8.0                ,8564875.672131147  ,60.65573770491803  ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806866 ,8.0                ,8664813.333333334  ,60.583333333333336 ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806867 ,8.0                ,8580570.305084746  ,60.559322033898304 ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806868 ,8.0                ,8765404.196721312  ,60.59016393442623  ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806869 ,8.0                ,8689915.525423728  ,60.52542372881356  ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806870 ,8.0                ,8178229.901639344  ,60.704918032786885 ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806871 ,8.0                ,8682161.333333334  ,60.583333333333336 ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806872 ,7.2                ,9025121.898305085  ,60.610169491525426 ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806873 ,7.0                ,9093718.950819673  ,59.90163934426229  ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806874 ,8.090909090909092  ,9199865.2          ,59.5               ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806875 ,11.0               ,8874924.745762711  ,60.33898305084746  ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806876 ,11.0               ,9067787.016393442  ,60.73770491803279  ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806877 ,8.818181818181818  ,8892302.266666668  ,60.71666666666667  ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806878 ,8.0                ,8779604.266666668  ,60.416666666666664 ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806879 ,8.6                ,8790290.0          ,60.68333333333333  ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806880 ,11.0               ,8886426.0          ,60.56666666666667  ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806881 ,11.0               ,8794093.733333332  ,60.7               ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806882 ,8.6                ,8590006.133333333  ,60.63333333333333  ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806883 ,8.0                ,8527289.762711864  ,60.66101694915254  ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806884 ,8.272727272727273  ,8898254.426229509  ,60.47540983606557  ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806885 ,9.0                ,9124149.733333332  ,60.65              ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806886 ,9.0                ,9114390.666666666  ,60.56666666666667  ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806887 ,8.272727272727273  ,8838830.666666666  ,60.733333333333334 ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806888 ,8.0                ,9059309.333333334  ,60.8               ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806889 ,8.0                ,9213672.4          ,60.56666666666667  ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806890 ,8.0                ,9051707.38983051   ,60.779661016949156 ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806891 ,8.0                ,8774090.098360656  ,60.67213114754098  ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806892 ,7.3                ,8707267.6          ,59.78333333333333  ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806893 ,7.0                ,8862030.644067796  ,60.559322033898304 ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806894 ,7.2                ,8800663.475409836  ,60.557377049180324 ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806895 ,8.0                ,9185590.237288136  ,60.76271186440678  ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806896 ,8.0                ,9054132.721311476  ,60.91803278688525  ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806897 ,8.0                ,9040436.133333333  ,60.65              ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806898 ,8.0                ,9053727.86440678   ,60.779661016949156 ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806899 ,7.8                ,9112456.4          ,60.65              ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806900 ,7.0                ,8941613.245901639  ,60.704918032786885 ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806901 ,7.0                ,8883234.0          ,60.733333333333334 ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806902 ,7.7                ,8848119.6          ,60.63333333333333  ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806903 ,8.0                ,8751975.593220338  ,60.728813559322035 ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806904 ,8.8                ,8834042.533333333  ,60.583333333333336 ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806905 ,12.0               ,8772627.2          ,60.7               ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806906 ,12.0               ,8731251.016393442  ,60.60655737704918  ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806907 ,9.9                ,8670194.4          ,60.65              ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806908 ,9.0                ,8641030.644067796  ,60.6271186440678   ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806909 ,8.818181818181818  ,8526532.133333333  ,60.766666666666666 ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806910 ,8.0                ,8463525.2          ,60.68333333333333  ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806911 ,8.0                ,8525229.114754098  ,59.65573770491803  ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806912 ,8.636363636363637  ,8511985.066666666  ,60.766666666666666 ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806913 ,9.0                ,8514857.627118643  ,60.67796610169491  ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806914 ,8.9                ,8643736.262295082  ,60.81967213114754  ,11.0               ,4.0
stadia   ,acv   ,1028 ,1635806915 ,8.0                ,7811455.733333333  ,60.733333333333334 ,11.0               ,4.0
stadia   ,acv   ,1101 ,1635795361 ,7.636363636363637  ,6765588.666666667  ,60.61666666666667  ,19.55              ,3.033333333333333
stadia   ,acv   ,1101 ,1635795362 ,7.0                ,8191251.2          ,60.6               ,17.6               ,4.0
stadia   ,acv   ,1101 ,1635795363 ,7.0                ,8839051.333333334  ,60.65              ,16.95              ,4.0
stadia   ,acv   ,1101 ,1635795364 ,11.090909090909092 ,9002649.733333332  ,60.65              ,16.016666666666666 ,4.0
stadia   ,acv   ,1101 ,1635795365 ,12.0               ,9230886.533333333  ,60.63333333333333  ,16.0               ,4.0
stadia   ,acv   ,1101 ,1635795366 ,10.8               ,9199075.066666666  ,60.61666666666667  ,16.0               ,4.0
stadia   ,acv   ,1101 ,1635795367 ,8.0                ,9148179.866666667  ,60.516666666666666 ,15.516666666666667 ,4.0
stadia   ,acv   ,1101 ,1635795368 ,8.0                ,9255445.466666667  ,60.583333333333336 ,15.0               ,4.0
stadia   ,acv   ,1101 ,1635795369 ,12.0               ,9125037.866666667  ,59.65              ,15.0               ,4.0
stadia   ,acv   ,1101 ,1635795370 ,13.0               ,8987903.066666666  ,60.483333333333334 ,15.0               ,4.0
stadia   ,acv   ,1101 ,1635795371 ,12.0               ,8800030.133333333  ,60.65              ,15.0               ,4.0
stadia   ,acv   ,1101 ,1635795372 ,8.0                ,7882303.2          ,60.5               ,15.9               ,4.0
stadia   ,acv   ,1101 ,1635795373 ,8.0                ,7196526.0          ,60.55              ,16.866666666666667 ,4.0
stadia   ,acv   ,1101 ,1635795374 ,10.8               ,7217342.4          ,60.63333333333333  ,16.116666666666667 ,4.0
stadia   ,acv   ,1101 ,1635795375 ,12.0               ,7604160.533333333  ,60.65              ,16.0               ,4.0
stadia   ,acv   ,1101 ,1635795376 ,10.8               ,7872648.8          ,60.483333333333334 ,15.866666666666667 ,4.0
stadia   ,acv   ,1101 ,1635795377 ,8.0                ,7613261.333333333  ,60.65              ,16.0               ,4.0
stadia   ,acv   ,1101 ,1635795378 ,8.0                ,8105342.8          ,60.5               ,15.116666666666667 ,4.0
stadia   ,acv   ,1101 ,1635795379 ,7.2                ,8573854.8          ,60.65              ,15.0               ,4.0
stadia   ,acv   ,1101 ,1635795380 ,7.0                ,8466933.066666666  ,60.68333333333333  ,14.216666666666667 ,4.0
stadia   ,acv   ,1101 ,1635795381 ,8.090909090909092  ,8454254.933333334  ,60.61666666666667  ,14.0               ,4.0
stadia   ,acv   ,1101 ,1635795382 ,11.0               ,8674984.666666666  ,60.53333333333333  ,14.0               ,4.0
stadia   ,acv   ,1101 ,1635795383 ,11.0               ,8866393.6          ,60.65              ,14.0               ,4.0
stadia   ,acv   ,1101 ,1635795384 ,8.818181818181818  ,8561524.133333333  ,60.63333333333333  ,14.0               ,4.0
stadia   ,acv   ,1101 ,1635795385 ,8.0                ,9024781.2          ,60.583333333333336 ,13.033333333333333 ,4.0
stadia   ,acv   ,1101 ,1635795386 ,8.2                ,9283599.2          ,60.666666666666664 ,13.0               ,4.0
stadia   ,acv   ,1101 ,1635795387 ,9.0                ,8721905.466666667  ,60.68333333333333  ,13.0               ,4.0
stadia   ,acv   ,1101 ,1635795388 ,9.0                ,8801427.6          ,60.65              ,13.0               ,4.0
stadia   ,acv   ,1101 ,1635795389 ,8.3                ,8836944.266666668  ,60.68333333333333  ,12.7               ,4.0
stadia   ,acv   ,1101 ,1635795390 ,8.0                ,8973280.266666668  ,60.733333333333334 ,12.0               ,4.0
